CODIGOS POSTALES
----------------

PROVINCIA;POBLACION;CODIGOPOSTAL
CORU—A;TORTOS;15577
CORU—A;TOURAL (CAMBRE);15660
CORU—A;TOURAL (COIRO);15145
CORU—A;TOURAL (PRESARAS);15807
CORU—A;TOURAL (RODIS);15186
CORU—A;TOURAL (SOANDRES);15145
CORU—A;TOURI—AN;15124
CORU—A;TOURI—AO DE ABAIXO;15319
CORU—A;TOURI—AO DE ARRIBA;15319
CORU—A;TOURIO;15186
CORU—A;TOURIS (URDILDE);15281
CORU—A;TOURIZ (ESCLAVITUDE, A);15980
CORU—A;TOURO (CASTI—EIRAS);15966
CORU—A;TOURO (SAN XOAN);15822
CORU—A;TOUZAS (QUINTANS);15127
CORU—A;TOUZAS, AS (VALLADARES);15239
CORU—A;TOXA (QUION);15824
CORU—A;TOXA (VIMIANZO);15120
CORU—A;TOXA, A (MUI—O);15858
CORU—A;TOXA, A (ZAS);15850
CORU—A;TOXAS;15315
CORU—A;TOXEIRA (MORQUINTIAN);15124
CORU—A;TOXEIRA (OUSO—O);15210
CORU—A;TOXEIRA DE SAN LOURENZO;15899
CORU—A;TOXEIRA, A (CANDO-SAN TIRSO);15286
CORU—A;TOXEIRO;15339
CORU—A;TOXETES;15551
CORU—A;TOXI—O;15315
CORU—A;TOXI—O (2);15317
CORU—A;TOXO;15358
CORU—A;TOXOS (OUTES SAN XUSTO);15282
CORU—A;TRABA (ARA—O);15984
CORU—A;TRABA (CASTRIZ);15848
CORU—A;TRABA (SANTIAGO);15119
CORU—A;TRABA DE BERGANTI—OS (SANTA MARIA);15147
CORU—A;TRABA DE LAXE;15119
CORU—A;TRABADO;15339
CORU—A;TRABAZON;15338
CORU—A;TRABE, A;15110
CORU—A;TRABES;15689
CORU—A;TRABUXANS;15147
CORU—A;TRADOBAL;15319
CORU—A;TRAFONTANS;15118
CORU—A;TRAGALLIA;15316
CORU—A;TRAIDA DE AGUAS;15846
CORU—A;TRALA PENA (GRA—AS DO SOR, AS);15339
CORU—A;TRALO CASTRO;15594
CORU—A;TRALO FEAL;15329
CORU—A;TRALOMONTE;15329
CORU—A;TRALORRIO (LEIRA);15689
CORU—A;TRALORRIO (MERCURIN-SAN CLEMENTE);15689
CORU—A;TRAMBASMERAS (DEVESO);15326
CORU—A;TRAMBORRIAS;15562
CORU—A;TRANDEIRAS (SOUTO);15806
CORU—A;TRANDEIRAS (VALDOVI—O);15552
CORU—A;TRANGUEIRA;15368
CORU—A;TRANSFONTAO;15808
CORU—A;TRANSMONTE (ARZUA);15819
CORU—A;TRAPA;15819
CORU—A;TRAS DA AGRA (CASTRIZ);15848
CORU—A;TRAS DA COSTA (NANDE);15119
CORU—A;TRAS DA COSTA (SANTIAGO DE TAL);15289
CORU—A;TRAS DA PEDRA;15127
CORU—A;TRAS DA SERRA DE ABAIXO (FREIXO);15326
CORU—A;TRAS DA SERRA DE ARRIBA;15326
CORU—A;TRAS DA SERRA DO MEDIO;15326
CORU—A;TRAS DA VILA;15621
CORU—A;TRAS DE COTON;15848
CORU—A;TRAS DO CEAN;15121
CORU—A;TRAS DO EIXO;15883
CORU—A;TRAS DO MONTE;15325
CORU—A;TRAS DO REGO;15329
CORU—A;TRAS DO RIO (BARALLOBRE);15528
CORU—A;TRAS DO RIO (FREIXO);15326
CORU—A;TRAS DO RIO (MUXIA);15124
CORU—A;TRAS DO RIO (ORXAL);15819
CORU—A;TRAS DO RIO (SAN CLAUDIO);15368
CORU—A;TRAS ESPI—EIRA;15899
CORU—A;TRAS FONTAN;15124
CORU—A;TRAS IGLESIA (GUISAMO);15640
CORU—A;TRAS IGLESIA (PUMAR);15825
CORU—A;TRAS IGREXA (ROXOS);15896
CORU—A;TRAS OUTEIRO (VIMIANZO);15120
CORU—A;TRAS VEA;15884
CORU—A;TRASANCOS;15540
CORU—A;TRASANDE;15146
CORU—A;TRASANQUELOS (SAN SALVADOR);15391
CORU—A;TRASARIZ;15885
CORU—A;TRASARIZ (VIMIANZO);15120
CORU—A;TRASARIZ DE ABAIXO;15885
CORU—A;TRASARIZ DE ARRIBA;15885
CORU—A;TRASBAR;15819
CORU—A;TRASBARCALA;15838
CORU—A;TRASCANCELAS;15890
CORU—A;TRASDAGRA (REVOLTAS, AS);15116
CORU—A;TRASDEPENA;15339
CORU—A;TRASDOCEAN;15119
CORU—A;TRASDORO—A;15639
CORU—A;TRASDOVAL;15319
CORU—A;TRASEIRAS;15611
CORU—A;TRASELLAS;15883
CORU—A;TRASFONTAO;15819
CORU—A;TRASIGLESIA (BOENTE);15826
CORU—A;TRASIGLESIA (CRENDES);15318
CORU—A;TRASIGLESIA (VISANTO—A);15809
CORU—A;TRASIN;15168
CORU—A;TRASLORRIGUEIRO;15317
CORU—A;TRASMIL (LEIRA);15689
CORU—A;TRASMIL (PONTE MACEIRA, A);15864
CORU—A;TRASMIL (VI—AS);15319
CORU—A;TRASMONTE (CERVO);15357
CORU—A;TRASMONTE (SANTA MARIA);15864
CORU—A;TRASMONTE (SANTO ESTEBO);15819
CORU—A;TRASMONTE (VISTA ALEGRE-CRUZ DO POUSO);15577
CORU—A;TRASMUNDE;15807
CORU—A;TRASMUNDI;15809
CORU—A;TRASMURO;15916
CORU—A;TRASOUTEIRO (BRION);15865
CORU—A;TRASPEDRA;15808
CORU—A;TRASTEIRO;15122
CORU—A;TRASVESA (FEAS);15317
CORU—A;TRASVESA (VIZO—O);15318
CORU—A;TRASVESAS (PEREIRI—A);15138
CORU—A;TRAVE (MOSENDE);15359
CORU—A;TRAVE (VECI—EIRA);15359
CORU—A;TRAVES;15995
CORU—A;TRAVESA;15500
CORU—A;TRAVESAS (BARQUEIRA, A);15569
CORU—A;TRAVESAS (HERVES);15183
CORU—A;TRAVESAS (MONFERO);15618
CORU—A;TRAVESAS (SANTIAGO);15860
CORU—A;TRAVESAS (VI—A, A);15314
CORU—A;TRAVESIA;15188
CORU—A;TRAVIESAS, AS (MESON DO VENTO, O);15689
CORU—A;TRAXEITO;15981
CORU—A;TRAZO (STA MARIA);15687
CORU—A;TREBELLE;15186
CORU—A;TREBOLO;15808
CORU—A;TREBONZOS;15991
CORU—A;TRECE (BA—A, A);15863
CORU—A;TRECE (LI—AIO);15839
CORU—A;TREMO, O;15280
CORU—A;TREMOA (BU—O);15111
CORU—A;TREMOA (SAN XOAN MOECHE);15563
CORU—A;TRENTE;15391
CORU—A;TREOS (SAN MIGUEL);15129
CORU—A;TRES CASTA—OS;15528
CORU—A;TRES LUGARES;15846
CORU—A;TREVI—O;15129
CORU—A;TRIAN;15881
CORU—A;TRIANS;15837
CORU—A;TRIBALDES;15885
CORU—A;TRIBAS;15822
CORU—A;TRIEIRO;15563
CORU—A;TRIEITES;15990
CORU—A;TRIEITES DE ABAIXO;15991
CORU—A;TRIEITES DE ARRIBA;15991
CORU—A;TRIGAL;15565
CORU—A;TRIGAS;15825
CORU—A;TRIGUEIRA (CERCEDA);15185
CORU—A;TRIGUEIRA (MONTEMAIOR);15145
CORU—A;TRIGUEIRAS, AS;15314
CORU—A;TRIJEZO;15145
CORU—A;TRILLO;15881
CORU—A;TRI—ANES;15938
CORU—A;TRINGUION;15565
CORU—A;TRION;15240
CORU—A;TRISTIMIL;15368
CORU—A;TROA;15145
CORU—A;TROIAN DE ABAIXO;15108
CORU—A;TROIAN DE ARRIBA;15108
CORU—A;TROIAN DO MEDIO;15108
CORU—A;TROITIN (DUMBRIA);15151
CORU—A;TROITIN (LADRIDO);15339
CORU—A;TROITOMIL;15881
CORU—A;TROITOSENDE;15872
CORU—A;TRONCEDA (SANTA MARIA);15819
CORU—A;TRONCEDA A NOVA;15819
CORU—A;TRONCEDA A VELLA;15819
CORU—A;TRONQUEIRA;15368
CORU—A;TROVADOR ESQUI;15510
CORU—A;TRUEBE;15846
CORU—A;TRUZ;15318
CORU—A;TUFIONS;15121
CORU—A;TUIMIL;15550
CORU—A;TUI—O;15659
CORU—A;TUIRIL;15563
CORU—A;TUIVERDE;15582
CORU—A;TUIXE DE ABAIXO;15146
CORU—A;TUIXE DE ARRIBA;15146
CORU—A;TUMBADOIRO (MANTARAS);15313
CORU—A;TUMBADOIRO (MEIRAS);15168
CORU—A;TUMBADOIRO, O (ABELLA);15685
CORU—A;TU—AS;15838
CORU—A;TURCES (STA MARIA);15822
CORU—A;TURIO;15807
CORU—A;TURNES;15847
CORU—A;UBAL;15186
CORU—A;UCEDOS;15329
CORU—A;UCEIRA (BALTAR);15819
CORU—A;UCEIRA (BURRES);15819
CORU—A;UCEIRA (CRUCES, AS);15816
CORU—A;UCEIRA (CUMBRAOS);15685
CORU—A;UCEIRA (SOMEDE);15326
CORU—A;UCEIRA (ZAS DE REI);15807
CORU—A;UCEIRA, A (CELTIGOS);15686
CORU—A;UCEIRA, A (PI—EIRO);15893
CORU—A;UCES;15684
CORU—A;UCHEIRAS;15317
CORU—A;UDRES;15979
CORU—A;UHIA;15240
CORU—A;ULFE (BARQUEIRA, A);15569
CORU—A;ULFE (SILLOBRE);15509
CORU—A;ULLO, O;15686
CORU—A;ULLOA;15688
CORU—A;UNIVERSIDADE LABORAL;15670
CORU—A;URDILDE;15281
CORU—A;URES;15116
CORU—A;URROA;15120
CORU—A;URUXEIRA;15357
CORU—A;UXES;15690
CORU—A;UXES, DE (EST);15690
CORU—A;UZAL (MOAR);15686
CORU—A;UZAL (RODIS);15186
CORU—A;UZAL, O (BARBEIROS);15685
CORU—A;UZAS;15689
CORU—A;VAAMONDE (PARADELA);15806
CORU—A;VAAMONDE (PRESARAS);15807
CORU—A;VACARIZA (BERDEOGAS);15151
CORU—A;VACARIZA (PEDROSO);15597
CORU—A;VACARIZA (TRASANCOS);15540
CORU—A;VACARIZA, A (ISORNA);15983
CORU—A;VACHAO;15288
CORU—A;VADERNADO;15259
CORU—A;VAL (BAI—AS);15129
CORU—A;VAL (BALTAR);15541
CORU—A;VAL (PORTO);15622
CORU—A;VAL (RUS);15109
CORU—A;VAL DE DEUS;15386
CORU—A;VAL DE XESTOSO (SAN PEDRO);15315
CORU—A;VAL DO DUBRA;15873
CORU—A;VALADARES (SAN MIGUEL);15239
CORU—A;VALADO (CAMBRE);15660
CORU—A;VALADO (VALLEGESTOSO);15315
CORU—A;VALADO, O (BARCIELA, A);15884
CORU—A;VALADO, O (EIXO, O -SAN CRISTOVO);15893
CORU—A;VALADO, O (ENTINS);15237
CORU—A;VALADO, O (ORDES);15689
CORU—A;VALADOS;15391
CORU—A;VALARMORO;15338
CORU—A;VALBON;15515
CORU—A;VALCOBO;15618
CORU—A;VALDEGERIA;15259
CORU—A;VALDEPE—AS;15138
CORU—A;VALDEVI—ATOS;15614
CORU—A;VALDIJE;15563
CORU—A;VALDOMAR;15349
CORU—A;VALDOVI—O;15552
CORU—A;VALEDOSO;15611
CORU—A;VALEIXO;15237
CORU—A;VALELLA;15339
CORU—A;VALENCIA (CASTRO-SANTA EULALIA);15147
CORU—A;VALENCIA (SAN PEDRO);15147
CORU—A;VALENTE;15618
CORU—A;VALES (BORRIFANS);15390
CORU—A;VALES (VAL DE XESTOSO);15315
CORU—A;VALES VELLO;15315
CORU—A;VALES, OS;15339
CORU—A;VALESCURA;15339
CORU—A;VALI—A (MELLA);15819
CORU—A;VALI—A (VIMIANZO);15120
CORU—A;VALI—A DE ARRIBA (SAN XOAN MOECHE);15563
CORU—A;VALI—A, A (GRIXOA);15898
CORU—A;VALI—AS (CELAS DE PEIRO);15189
CORU—A;VALI—AS (PONTEVEA);15883
CORU—A;VALI—AS (SAN XOAN MOECHE);15563
CORU—A;VALI—O (ESPERON);15182
CORU—A;VALI—O (FERREIRA);15598
CORU—A;VALI—O (TRAVESAS);15860
CORU—A;VALI—O (VIGO-SAN VICENTE);15175
CORU—A;VALI—O (VI—AS);15319
CORU—A;VALI—O, O (FOXADO);15310
CORU—A;VALI—O, O (PARADA);15689
CORU—A;VALLADARES (MEDIN);15386
CORU—A;VALLADARES (PROBAOS);15391
CORU—A;VALLADOLID (QUION);15824
CORU—A;VALLE INCLAN;15510
CORU—A;VALLO;15316
CORU—A;VALLO (CARELLE);15814
CORU—A;VALMAIOR;15991
CORU—A;VALMARIN;15313
CORU—A;VALO;15807
CORU—A;VALVERDE;15688
CORU—A;VAQUEIRA;15172
CORU—A;VAQUEIRO (BARALLOBRE);15528
CORU—A;VAQUEIRO (MANI—OS);15520
CORU—A;VARELA (BORRIFANS);15390
CORU—A;VARELA (TRABA DE BERGANTI—OS);15147
CORU—A;VARELAS (SAN MARIN);15826
CORU—A;VARELAS, AS;15689
CORU—A;VARILONGO;15860
CORU—A;VAROSAS;15326
CORU—A;VECI—EIRA;15359
CORU—A;VEDRA;15885
CORU—A;VEDRAL;15685
CORU—A;VEIGA  (ERMO, O);15338
CORU—A;VEIGA (ABEANCOS);15808
CORU—A;VEIGA (ARANGA);15317
CORU—A;VEIGA (BARBOS);15332
CORU—A;VEIGA (BOENTE);15826
CORU—A;VEIGA (BRIBES);15659
CORU—A;VEIGA (FREIRES);15332
CORU—A;VEIGA (GOENTE);15610
CORU—A;VEIGA (INSUA);15338
CORU—A;VEIGA (LAMAS);15562
CORU—A;VEIGA (MANDAIO);15388
CORU—A;VEIGA (MONTEAGUDO);15144
CORU—A;VEIGA (PANTIN);15553
CORU—A;VEIGA (PINEIRO);15893
CORU—A;VEIGA (PONTE DE MERA);15349
CORU—A;VEIGA (RECEMEL);15568
CORU—A;VEIGA (SAN ADRIAN);15367
CORU—A;VEIGA (SAN MAMEDE);15326
CORU—A;VEIGA (SAN SILVESTRE LEDO—O);15199
CORU—A;VEIGA (SANTA CRUZ DE MOECHE);15564
CORU—A;VEIGA (SANTA MARIA DE XESTOSO);15315
CORU—A;VEIGA (SEQUEIRO-MEIRAS);15550
CORU—A;VEIGA (SISMUNDI);15369
CORU—A;VEIGA (VIGO);15659
CORU—A;VEIGA, A;15613
CORU—A;VEIGA, A (CAMPO LONGO);15614
CORU—A;VEIGA, A (LARAXE);15622
CORU—A;VEIGA, A (SEIXAL, O);15176
CORU—A;VEIGAS (PADERNE);15314
CORU—A;VEIGAS DE VILA (VILABELLA);15328
CORU—A;VEIGUE (SANTA COLUMBA);15169
CORU—A;VEIRA (STA MARIA);15183
CORU—A;VEIS;15380
CORU—A;VEITUREIRA;15883
CORU—A;VEJO;15281
CORU—A;VELICOSA;15998
CORU—A;VELLE;15390
CORU—A;VELON;15314
CORU—A;VELUZ;15349
CORU—A;VENADE;15325
CORU—A;VENTA (BARBOS);15332
CORU—A;VENTA (DEVESOS);15339
CORU—A;VENTA (NARON);15578
CORU—A;VENTA (SAN CLAUDIO);15338
CORU—A;VENTA (VECI—EIRA);15359
CORU—A;VENTA, A (RIBEIRAS DO SOR, AS);15339
CORU—A;VENTANA;15339
CORU—A;VENTAS DO LENGöELLE, O;15687
CORU—A;VENTE;15145
CORU—A;VENTIN (BALCAIDE);15895
CORU—A;VENTIN (MUROS);15291
CORU—A;VENTO;15541
CORU—A;VENTO (ANOS);15149
CORU—A;VENTO (CASTRIZ);15848
CORU—A;VENTO (CEBREIRO);15823
CORU—A;VENTO (SER);15861
CORU—A;VENTORRILLO (BRANDESO);15819
CORU—A;VENTORRILLO (RIO-VISMA);15191
CORU—A;VENTOSA (CENTRO—A);15609
CORU—A;VENTOSA (MOSENDE);15359
CORU—A;VENTOSA (PONTE MACEIRA, A);15864
CORU—A;VENTOSA (QUEIMADA);15386
CORU—A;VENTOSA (SANTACOMBA);15841
CORU—A;VENTOSA (SENRA);15688
CORU—A;VENTOSA (VI—A);15313
CORU—A;VENTOSA DE ABAIXO;15841
CORU—A;VENTOSELO (CARREIRA);15855
CORU—A;VENTOSELO (ZAS);15850
CORU—A;VENTOSO (AGUALADA);15148
CORU—A;VENTOSO (XU—O);15995
CORU—A;VENTUREIRA;15883
CORU—A;VER (BOEBRE-SANTIAGO);15609
CORU—A;VERDE;15809
CORU—A;VERDEAL;15615
CORU—A;VERDEAL, O;15689
CORU—A;VERDES (SAN ADRIAN);15147
CORU—A;VERDESCAL;15577
CORU—A;VERDIA (SANTA MARI—A);15884
CORU—A;VERDIA DE ABAIXO;15884
CORU—A;VERDIA DE ARRIBA;15884
CORU—A;VEREA (CORREDOIRAS);15807
CORU—A;VEREA (CUMBRAOS);15685
CORU—A;VEREDA (BEMBIBRE);15873
CORU—A;VEREDA (PONTECESO);15110
CORU—A;VERGA—A;15552
CORU—A;VERINES (SANTA MARIA);15314
CORU—A;VERMELLO;15851
CORU—A;VERNES;15107
CORU—A;VERTIN;15168
CORU—A;VESTA;15326
CORU—A;VIADEIRO;15639
CORU—A;VIADOR;15329
CORU—A;VIA—O GRANDE;15687
CORU—A;VIA—O PEQUENO;15687
CORU—A;VIANSIL;15551
CORU—A;VIAXE DE ABAIXO;15615
CORU—A;VIAXE DE ARRIBA;15615
CORU—A;VICA;15688
CORU—A;VICAS;15578
CORU—A;VICENTA, A;15856
CORU—A;VICESO;15839
CORU—A;VICO—A;15332
CORU—A;VIDALCISO;15280
CORU—A;VIDAN;15897
CORU—A;VIDAN (DIVINO SALVADOR);15897
CORU—A;VIDAN NOVO;15897
CORU—A;VIDAN VELLO;15897
CORU—A;VIDAS;15326
CORU—A;VIDE (GALLADO);15317
CORU—A;VIDE (RAIRIZ);15808
CORU—A;VIDREIRO, O;15614
CORU—A;VIDUAL (ENCROBAS, AS);15187
CORU—A;VIDUAL (INSUA);15338
CORU—A;VIDUAL (PIOLLA, A);15149
CORU—A;VIDUEDA;15560
CORU—A;VIDUEIRAL;15326
CORU—A;VIDUEIRO  (ERMO, O);15338
CORU—A;VIDUEIRO (FERREIRA-SAN XOAN DE MOECHE);15563
CORU—A;VIDUEIRO (GRA—AS DO SOR, AS);15339
CORU—A;VIDUEIRO (MOECHE);15564
CORU—A;VIDUEIRO (PEDROSO);15597
CORU—A;VIDUEIRO (SANTA MARIA DE XESTOSO);15315
CORU—A;VIDUEIRO (SON DE AFORA);15890
CORU—A;VIDUEIRO (TRASANCOS);15540
CORU—A;VIDUEIRO (VILAVELLA);15328
CORU—A;VIDUEIROS (CESURAS);15391
CORU—A;VIDUEIROS (COIRO);15145
CORU—A;VIDUEIROS (PEDROSO);15597
CORU—A;VIDUEIROS (ROADE);15815
CORU—A;VIDUEIROS (SAN CRISTOBO-COUZADOIRO);15339
CORU—A;VIDUEIROS (VISTA ALEGRE CRUZ DE);15577
CORU—A;VIDUEIROS, OS (VILABOA);15543
CORU—A;VIDUIDO (ENCHOUSAS);15566
CORU—A;VIDUIDO (REGOA);15358
CORU—A;VIDUIDO (SAN CRISTOBO-COUZADOIRO);15339
CORU—A;VIDUIDO DE ABAIXO;15895
CORU—A;VIDUIDO DE ARRIBA;15895
CORU—A;VIEIRO (CALVENTE);15688
CORU—A;VIEIRO (CESURAS);15391
CORU—A;VIEIRO (MARZOA);15686
CORU—A;VIEIRO (VILACOBA);15318
CORU—A;VIEIRO, O (PONTEVEA);15883
CORU—A;VIEIRO, O (REIS-SAN CRISTOVO);15883
CORU—A;VIEITE (BOIMORTO);15818
CORU—A;VIEITE DE ABAIXO;15147
CORU—A;VIEITE DE ARRIBA;15147
CORU—A;VIEITEIRO;15318
CORU—A;VIEITEIRO (ENCHOUSAS);15566
CORU—A;VIEITEIRO (PANTIN);15553
CORU—A;VIELAS;15318
CORU—A;VIETA;15291
CORU—A;VIETEIRAS (CAMPO HOSPITAL);15359
CORU—A;VIETEIRAS (SANTA CRUZ DE MOECHE);15564
CORU—A;VIGO (ARES);15624
CORU—A;VIGO (ARMENTON);15144
CORU—A;VIGO (CERVAS);15625
CORU—A;VIGO (DODRO);15981
CORU—A;VIGO (DUIO);15154
CORU—A;VIGO (ESCRAVITUDE, A);15980
CORU—A;VIGO (MENS);15113
CORU—A;VIGO (MERA);15177
CORU—A;VIGO (PEREIRAS, AS-LAMAS);15851
CORU—A;VIGO (SAN JULIAN);15314
CORU—A;VIGO (SAN VICENTE);15175
CORU—A;VIGO (SAN XOAN MOECHE);15563
CORU—A;VIGO (SANTA MARIA);15659
CORU—A;VIGO (SANTE EULALIA SERGUDE);15881
CORU—A;VIGO (VI—AS-SAN PANTALEON);15319
CORU—A;VIGO DE ABAIXO;15635
CORU—A;VIGO DE ARRIBA;15635
CORU—A;VIGO VIDIN;15174
CORU—A;VIGOBO;15863
CORU—A;VIJOTEIRA;15109
CORU—A;VILA (BARREIRO);15809
CORU—A;VILA (BOIMORTO);15818
CORU—A;VILA (FERREIRA);15563
CORU—A;VILA (FOXADO);15310
CORU—A;VILA (GALLADO);15317
CORU—A;VILA (MEANOS);15857
CORU—A;VILA (MUNIFERRAL);15317
CORU—A;VILA (NARAHIO);15576
CORU—A;VILA (PONTE DE CASTRO);15685
CORU—A;VILA (PONTE LEDESMA);15882
CORU—A;VILA (PUMAR);15825
CORU—A;VILA (RECEMEL);15568
CORU—A;VILA (SAN XOAN MOECHE);15563
CORU—A;VILA (VILABELLA);15328
CORU—A;VILA (VILAVELLA);15328
CORU—A;VILA (ZAS DE REI);15807
CORU—A;VILA DA AREA;15592
CORU—A;VILA DA IGLESIA;15530
CORU—A;VILA DA IGLESIA (2);15185
CORU—A;VILA DA IGLESIA (3);15592
CORU—A;VILA DE ANCA;15579
CORU—A;VILA DE BARES, A;15337
CORU—A;VILA DE CASTRO;15310
CORU—A;VILA DE NEDA;15610
CORU—A;VILA DE SOL;15319
CORU—A;VILA DE SUSO (OINS);15819
CORU—A;VILA DE SUSO (PIADELA);15319
CORU—A;VILA DE SUSO (VI—AS);15819
CORU—A;VILA DO MONTE, A;15239
CORU—A;VILA DO RIO;15359
CORU—A;VILA DOS ANXELES;15543
CORU—A;VILA ELENA;15626
CORU—A;VILA ESUSO (CERBO);15357
CORU—A;VILA FERNANDEZ;15884
CORU—A;VILA MEXICO;15359
CORU—A;VILA VALDES;15689
CORU—A;VILA VERDE;15866
CORU—A;VILA XESTOSO;15618
CORU—A;VILABADE;15332
CORU—A;VILABADE (SAN CIBRAO);15684
CORU—A;VILABARRO;15688
CORU—A;VILABOA (ARGALO);15217
CORU—A;VILABOA (GRANDAL);15616
CORU—A;VILABOA (PONTE ULLA);15881
CORU—A;VILABOA (RUTIS);15174
CORU—A;VILABOA (VILABOA);15543
CORU—A;VILABOA (VILASANTAR);15821
CORU—A;VILABOI;15542
CORU—A;VILABOI (MONFERO);15618
CORU—A;VILABUIL;15821
CORU—A;VILACACIN;15357
CORU—A;VILACHA;15815
CORU—A;VILACHA (MEDIN);15886
CORU—A;VILACHA (MONTE);15561
CORU—A;VILACHA (PINO, O);15823
CORU—A;VILACHA (PROBAOS);15891
CORU—A;VILACHAI—O;15886
CORU—A;VILACHAN (AGUASANTAS);15913
CORU—A;VILACHAN (ENTRECRUCES);15109
CORU—A;VILACHAN (LAMAS);15851
CORU—A;VILACHAN (MORQUINTIAN);15124
CORU—A;VILACHAN (NEGREIRA);15830
CORU—A;VILACHAVE;15565
CORU—A;VILACID DE ABAIXO;15688
CORU—A;VILACID DE ARRIBA;15688
CORU—A;VILACOBA;15212
CORU—A;VILACOBA (RESTANDE);15687
CORU—A;VILACOBA (SAN TOME);15318
CORU—A;VILACORNELLE;15541
CORU—A;VILACOVA;15872
CORU—A;VILADAREAS;15807
CORU—A;VILADAVIL (SANTA MARIA);15819
CORU—A;VILADEMENS;15391
CORU—A;VILADESUSO (CORES);15111
CORU—A;VILADOFONDO;15819
CORU—A;VILADOIS;15316
CORU—A;VILADOMONTE;15815
CORU—A;VILADONELLE;15579
CORU—A;VILADONIGA;15530
CORU—A;VILADONIGA (BOIMORTO);15818
CORU—A;VILADORCAS;15807
CORU—A;VILAESTEVEZ;15149
CORU—A;VILAFABEIRO;15211
CORU—A;VILAFAIL;15617
CORU—A;VILAFERNANDEZ;15127
CORU—A;VILAFERREIROS;15236
CORU—A;VILAGUDIN;15684
CORU—A;VILALBA (ARES);15624
CORU—A;VILALBA (PARAMOS);15872
CORU—A;VILALBARRO;15688
CORU—A;VILALBAS;15339
CORU—A;VILALLONTE;15596
CORU—A;VILAMAIOR;15847
CORU—A;VILAMAIOR (LAVACOLLA);15820
CORU—A;VILAMAIOR (MUI—OS);15125
CORU—A;VILAMAIOR (PRESARAS);15807
CORU—A;VILAMAIOR (SABUGUEIRO-SAN PAIO);15820
CORU—A;VILAMAIOR (SANTIAGO-VISANTO—A);15689
CORU—A;VILAMARIN;15318
CORU—A;VILAMARTA DE ABAIXO;15186
CORU—A;VILAMARTA DE ARRIBA;15186
CORU—A;VILAMARTIN;15684
CORU—A;VILAMATEO;15638
CORU—A;VILAMEA (BOENTE);15826
CORU—A;VILAMEA (VISANTO—A);15809
CORU—A;VILAMEAN;15186
CORU—A;VILAMIR;15145
CORU—A;VILAMOIRE;15614
CORU—A;VILAMOR;15815
CORU—A;VILAMOR (SAN ESTEVO);15806
CORU—A;VILAMOR DE ABAIXO;15806
CORU—A;VILAMOR DE ARRIBA;15806
CORU—A;VILAMOREL (SAN XOAN);15314
CORU—A;VILAMOURA;15819
CORU—A;VILAMOURO (ESPREON);15182
CORU—A;VILAMOURO DE ARRIBA;15182
CORU—A;VILAMOVA (SOANDRES);15145
CORU—A;VILAMUIN;15339
CORU—A;VILAMUNOI;15637
CORU—A;VILA—O (SANTIAGO);15145
CORU—A;VILANOVA;15609
CORU—A;VILANOVA (ABEGONDO);15318
CORU—A;VILANOVA (ARTES);15108
CORU—A;VILANOVA (BAI—AS);15127
CORU—A;VILANOVA (BOIMORTO);15818
CORU—A;VILANOVA (CANCES);15107
CORU—A;VILANOVA (COIRO);15145
CORU—A;VILANOVA (CORREDOIRAS);15807
CORU—A;VILANOVA (CUMBRAOS);15685
CORU—A;VILANOVA (EIROA);15210
CORU—A;VILANOVA (FENE);15500
CORU—A;VILANOVA (LAMAS);15562
CORU—A;VILANOVA (LOXO);15822
CORU—A;VILANOVA (MELLA);15819
CORU—A;VILANOVA (MONTEAGUDO);15144
CORU—A;VILANOVA (OROSO);15688
CORU—A;VILANOVA (OUCES);15155
CORU—A;VILANOVA (OZA-SANTA BAIA);15883
CORU—A;VILANOVA (PEDRA, A);15365
CORU—A;VILANOVA (PEREIRI—A);15138
CORU—A;VILANOVA (PRIORADA);15809
CORU—A;VILANOVA (QUION);15824
CORU—A;VILANOVA (RECESENDE-SAN XOAN);15883
CORU—A;VILANOVA (SALES);15885
CORU—A;VILANOVA (SAN TIRSO);15113
CORU—A;VILANOVA (SARANDON);15886
CORU—A;VILANOVA (SEIXAL, O);15176
CORU—A;VILANOVA (SENDELLE-BOIMORTO);15818
CORU—A;VILANOVA (SEQUEIRO-MEIRAS);15550
CORU—A;VILANOVA (SILLOBRE);15509
CORU—A;VILANOVA (SISAMO);15106
CORU—A;VILANOVA (SOBRADO);15813
CORU—A;VILANOVA (TREMO);15280
CORU—A;VILANOVA (VILASANTAR);15807
CORU—A;VILANOVA (VISANTO—A-MELIDE);15809
CORU—A;VILANOVA (VISANTO—A-ORDES);15689
CORU—A;VILANTIME (SAN PEDRO);15819
CORU—A;VILANUSTRE;15984
CORU—A;VILAPAPE;15637
CORU—A;VILAPEDRE (MOECHE);15564
CORU—A;VILAPEDRE (TOURO);15822
CORU—A;VILAPEDRE (VEDRA);15885
CORU—A;VILAPREGO;15684
CORU—A;VILAPROGRESO;15185
CORU—A;VILAR;15258
CORU—A;VILAR (ABELLEIRA);15290
CORU—A;VILAR (AGUALADA);15148
CORU—A;VILAR (AGUAPESADA);15229
CORU—A;VILAR (AMEIXENDA);15870
CORU—A;VILAR (ANDOIO);15684
CORU—A;VILAR (ANTES);15837
CORU—A;VILAR (ANXERIZ);15684
CORU—A;VILAR (ARA—O);15984
CORU—A;VILAR (ARTES);15108
CORU—A;VILAR (BALTAR);15541
